activity_date,score,serial_number
7/15/2015,96,DADCFI0YX
6/13/2017,91,DALEFFJCY
5/11/2016,96,DAL505MTT
6/24/2016,91,DA7LVY9CX
5/10/2017,91,DAU5DXV65
7/27/2016,95,DAVWBVJFR
2/8/2016,97,DAWYJ8HIE
3/23/2017,96,DABR9TGD1
4/24/2017,93,DAKR98MZP
10/19/2017,91,DAK01YN76
5/20/2016,93,DAPHKSAOW
12/12/2017,96,DA0PDZTRW
8/17/2016,85,DANTNLUT0
2/1/2016,98,DAXGBEKNO
8/25/2017,90,DANRWFJ0Z
9/14/2016,97,DAC2QBE3L
9/22/2017,90,DA0HNMJIM
9/20/2016,95,DAIHYK200
8/18/2015,91,DAJKE0POF
12/9/2016,98,DAYWFJ6Z5
9/12/2017,91,DACGWSLAM
11/25/2015,92,DAZGWIDTB
9/8/2017,92,DAOMEWQG3
10/30/2015,97,DA7O6MQ7U
1/29/2016,93,DATRNBYTZ
4/12/2016,97,DA98DVVM5
9/28/2016,95,DAYRTH0YT
6/23/2017,90,DAUW7PP0D
2/2/2017,90,DAGYPVI57
9/13/2017,95,DA6ZVCNIZ
10/2/2017,93,DA05V7WOG
9/29/2015,96,DAAJCKXWR
1/18/2017,98,DA8LAHNAN
4/17/2017,93,DA7XU7YJN
8/16/2016,91,DAY2IYW0D
1/18/2017,96,DAJ3FXC9B
11/9/2017,97,DASYN9B8X
4/12/2016,84,DASOSFW0X
6/7/2017,92,DAIWBPVVD
11/13/2017,96,DAXZZTD5X
8/9/2016,100,DAMLA9VEN
8/26/2016,99,DAMVCNSPQ
12/2/2015,97,DA8EHSK0K
1/9/2017,97,DAQYIJPJW
7/20/2016,92,DA0YZJU1H
9/15/2016,94,DAYZR3ZY2
9/21/2017,82,DAQVTTKSV
8/11/2015,99,DASVRBO2N
11/3/2017,92,DALWDJ6HC
10/10/2017,98,DA4ASB25P
9/13/2017,91,DAK0SY0IA
3/6/2017,99,DATSCO09L
2/16/2017,97,DAWEYU6QU
8/25/2015,95,DABNXQSJ0
9/26/2016,90,DAWU03R8D
7/21/2016,92,DA9JYQMVL
2/23/2016,91,DAOEH01NA
6/7/2017,91,DA5HCQLTY
12/17/2015,95,DANVU6LBE
1/26/2016,96,DAWMBBXLB
9/8/2017,90,DA6SMRV08
6/27/2017,90,DAGZZNHYD
9/30/2015,92,DAHZCR0TQ
9/14/2016,93,DAXYRZ4BY
2/3/2017,95,DAE8RJU5C
8/6/2015,90,DAI4K066G
5/24/2017,90,DARGZF9BG
5/16/2016,95,DAVQKCLVQ
12/1/2015,90,DAUTANNLG
2/3/2016,94,DAOLL0SFA
11/25/2015,98,DANHZD3XH
11/1/2017,99,DAVLZ0FB1
3/28/2016,90,DA8MSYXPE
6/1/2016,96,DAYYM97DF
11/8/2017,92,DAMZLI799
11/16/2016,100,DAIR0OH6P
2/9/2016,98,DAVPD2WXO
9/26/2016,90,DAN24XHVF
12/7/2015,97,DAXSDPB8P
12/2/2015,94,DANW3TCWF
1/5/2016,98,DAF3XY0EI
7/15/2015,94,DABP7HFAS
11/17/2017,98,DAGZTGBS0
12/8/2017,96,DAT3MVG03
10/19/2016,94,DA90MLP0A
8/25/2017,93,DAPB8FXNV
5/5/2017,100,DAVNUHPW6
10/5/2016,94,DA1JL4NWB
10/2/2017,97,DAVP5AEJX
10/24/2017,94,DAXGD0FKA
12/15/2015,96,DAV3ZFK0N
9/20/2017,90,DA9XBOILW
10/1/2015,94,DA0E0PS8R
8/31/2016,94,DAEMP3WSN
4/8/2016,90,DADJH4VKB
5/16/2016,94,DAXBEME05
3/30/2017,96,DAYSQ1RVT
3/24/2017,97,DAXXUJMWD
3/23/2016,90,DAOSDF6BJ
10/18/2017,93,DAC30CO1Y
2/3/2016,96,DAZ09CUQ0
9/29/2016,94,DAPPQMEKY
11/3/2015,90,DARXHSZNZ
11/30/2015,93,DAYL09WBE
8/21/2015,99,DAWB02B0W
8/2/2016,96,DADHVIAVA
12/13/2017,90,DAVO0VZH3
11/16/2017,94,DAWTAFKYT
1/26/2016,93,DACLQORGE
7/12/2016,80,DAPII86UF
1/26/2017,92,DA04WSQXS
8/18/2015,90,DA0RKSZPY
1/22/2016,94,DAXPGZ4MX
7/30/2015,91,DAMY0SYAT
6/22/2017,98,DA7L5QCRR
2/7/2017,93,DA9RPRC08
9/9/2015,93,DARIGRSEC
2/9/2016,98,DATRGEHCZ
11/17/2015,96,DADJ0L8ZQ
11/8/2017,98,DABKBFZGX
2/24/2016,97,DATD8C2XW
7/13/2017,100,DAJQZQAYB
9/13/2017,94,DAYW1PFHJ
4/12/2017,90,DAR8V0JPL
6/15/2017,96,DAJSWN3LW
10/30/2017,94,DA4QQ3PU0
1/4/2016,95,DAVCAXVZX
8/23/2017,90,DAYEII3LD
11/18/2015,90,DAPUAXHAA
12/15/2016,90,DA1UGCGAS
3/25/2016,98,DAYR5HMAV
12/6/2017,96,DADDVAQKW
6/22/2017,91,DADEBUJAO
12/9/2016,95,DAV19APBB
3/8/2016,94,DAE7XA7DL
7/21/2016,91,DAU04E8DB
9/12/2017,95,DAX0DLD20
11/2/2017,95,DA8J6V3RX
4/5/2016,91,DAY36HGPU
12/20/2017,94,DATP1LMRW
1/3/2017,97,DAHH02EQA
8/1/2017,95,DALXHGA4L
6/29/2016,93,DALKQOVXG
12/13/2016,99,DANTEZNVI
11/9/2017,97,DAYS3WPCB
10/28/2015,93,DAWWXSZUC
7/24/2015,84,DAXVJXTI2
9/14/2016,94,DALJGU8GW
2/5/2016,90,DALVKPWOX
5/23/2017,95,DAHUZSIRB
9/3/2015,93,DADDQERJQ
6/14/2017,92,DAUT0HSZT
1/25/2016,98,DANT4CFL4
4/26/2016,97,DABHCJFHK
6/27/2017,94,DAXN0Y2XJ
3/1/2016,92,DAQBNCC1E
9/20/2016,92,DAGJED0P1
11/22/2016,92,DAZIV0DAP
7/22/2015,90,DAYL10NJJ
7/6/2016,83,DAD1KSOFD
2/10/2017,98,DACYJHTVO
12/5/2017,93,DA13PTO0A
6/2/2016,97,DAJWC6TRG
4/21/2017,94,DAA5NOXQZ
9/27/2016,94,DAKRXUUB3
4/11/2017,89,DAEOO4FKP
7/31/2015,93,DAYGJJDOZ
11/3/2016,90,DACMXXKMU
9/25/2015,91,DA3VTNV86
3/21/2017,94,DAR4EVX8D
12/13/2016,90,DA8XY3SVB
10/25/2017,90,DAJ2ZY7X5
9/20/2016,98,DARFJUXJX
5/6/2016,95,DA8Y0MCBL
3/30/2017,98,DAL5ZGNWW
11/10/2015,96,DABQ08W0S
1/23/2017,98,DA8XAQ2PS
8/16/2016,93,DAEXGRPDN
6/9/2016,93,DACYLAZ3I
3/21/2017,96,DAE9E00WG
12/14/2015,97,DARZSU4GL
12/21/2017,68,DAH3YQM0T
12/12/2016,98,DA9UGZLWA
1/25/2017,90,DA2ZEIDI2
1/14/2016,94,DAIMQ9PME
10/3/2016,90,DAAXQZQ2E
4/5/2016,100,DABCLBNJX
10/6/2015,90,DAA0NOWNT
2/15/2017,92,DAXQEFZEU
3/7/2016,97,DAVZ0TX0T
9/20/2015,99,DARTR8SL3
9/24/2015,88,DAD7XVTN7
12/19/2016,95,DARNYKVWG
8/31/2017,97,DAYA73LAY
12/21/2015,93,DA5XJH1SS
2/14/2017,93,DA1IAUMLI
6/1/2016,96,DAGHM9R4O
4/19/2016,98,DAWKGJHJS
6/22/2016,84,DAHUQKZXL
11/4/2015,94,DAHZ05PGM
3/30/2016,70,DA0535404
6/1/2017,95,DA606BAKD
11/20/2015,91,DAELF0NJF
3/1/2017,96,DAQFFJIQL
12/4/2015,90,DAXMIBF6L
11/16/2015,97,DAA02GTKH
11/9/2016,90,DAN3YN005
6/8/2017,90,DAAB2XFB0
9/28/2016,97,DAVLYCAPH
3/9/2017,92,DAEG5MOUQ
10/21/2015,82,DAVYWYE1Z
2/13/2017,92,DA71Z5FNM
3/23/2016,98,DALTK5BAJ
10/31/2016,95,DAVJGGVE0
10/20/2017,96,DAX0FVKJH
9/20/2016,100,DAB1UZGA0
1/19/2016,95,DA2WMFYBK
12/17/2015,97,DADDUMBVW
5/19/2016,93,DAUAC0EN8
2/23/2016,94,DALOMHM90
10/23/2017,90,DA02A0THR
1/13/2017,97,DACORJWSW
11/29/2017,90,DANPCW9CA
1/10/2017,98,DAHFLZ8TZ
1/10/2017,96,DACHUVOUG
7/1/2015,100,DAL1KDFIQ
2/9/2017,100,DA3QXJN23
11/2/2016,94,DATIXQRIG
7/27/2016,92,DAUQLSSCM
6/3/2016,95,DAOWJBCCX
6/22/2016,92,DA0WWNI9T
8/23/2016,95,DAMZRQGRW
3/14/2016,95,DALWQYE12
2/29/2016,92,DAISHYVOE
3/18/2016,98,DAHLKUDNT
12/7/2017,98,DAGMX6FCF
10/5/2016,94,DAXHDSRXH
10/17/2016,97,DAVMG2FHQ
9/9/2015,97,DAANBY4ZQ
11/1/2016,91,DAMZUOQMW
5/9/2017,91,DA5WEOJLU
1/31/2017,80,DAQLOCAEG
11/7/2017,90,DA8N9AVGG
8/11/2016,98,DALVDNYKK
3/21/2017,99,DA6VNSMLT
6/30/2017,99,DA1URLATB
11/7/2017,95,DA5TTWCJ7
5/24/2016,97,DAYBSWY2U
6/13/2016,90,DAKN4UEW0
11/3/2017,93,DAHXQ2DL7
9/8/2015,96,DAC7VHYNM
1/25/2016,96,DAT9OOMCQ
10/16/2015,95,DARLPS2T1
5/24/2016,91,DAGRG8E05
12/9/2016,97,DANHU1X7W
1/27/2017,93,DA0766848
4/11/2017,95,DABJ4GQMM
5/5/2016,95,DA0HGGALD
4/25/2016,92,DAU3L1OM8
3/17/2017,92,DA3CCDDKL
7/19/2016,93,DARPPUOHS
9/29/2015,95,DANOU7EFE
4/13/2016,94,DAJWGZN6A
6/9/2016,97,DA0NJ8OEK
11/1/2016,91,DAAQWEP2K
4/14/2016,95,DAMFXXLWL
7/23/2015,92,DAI04CEZF
3/1/2016,90,DAONUT5RJ
5/18/2016,82,DAQ9YDQXA
6/7/2017,96,DAXAD0NKW
8/9/2016,97,DAAQIVL9A
3/8/2016,96,DACYPTBNU
1/27/2016,94,DACQJBXSH
5/10/2016,100,DAL0TVKSG
3/21/2017,91,DAOBMHG0U
3/9/2016,97,DA0JJSX7S
8/24/2016,95,DAWXZBY3O
11/28/2016,93,DAKLE2WVE
11/3/2016,99,DARGN4UCG
11/16/2016,92,DANH51EAA
4/3/2017,96,DAXTCUASV
12/8/2015,96,DA20NMB0D
3/13/2017,96,DA6XYYAKL
10/7/2015,84,DAWQVEEUL
8/12/2016,97,DAOXWEBH9
9/26/2016,92,DAORESPBC
1/28/2016,94,DAZKRSXIQ
5/3/2017,94,DARNLLY0Z
8/27/2015,90,DAN5B2TEL
12/16/2016,90,DA0WLTKWL
10/12/2017,87,DAZC08WLI
3/22/2017,93,DAAPUUY1D
11/30/2017,99,DAGJCZAWT
1/19/2016,92,DAT2HYPZU
3/10/2016,91,DAYCNXN7D
2/2/2017,90,DATUSVPHZ
3/9/2017,92,DARCN7DNA
3/1/2016,97,DAH8O6IOQ
4/29/2017,95,DAVRKLZUM
7/19/2016,90,DATDJT0SP
3/10/2017,99,DARIBRD4D
6/20/2017,96,DATOJSICE
1/12/2016,94,DAGC9SJMG
4/25/2017,99,DARZYVRT2
6/14/2017,90,DAN8E4V5P
8/11/2017,80,DA04027CI
3/16/2016,85,DA6XCDXN6
12/20/2017,90,DACCCXLNQ
3/14/2016,93,DAWEVPCXG
5/9/2017,93,DAKNIZTS1
10/19/2016,94,DAT000RAH
11/23/2016,91,DA13DKCPF
4/6/2016,94,DAE9ZFHIY
6/1/2016,96,DAG2FBHMI
8/30/2016,92,DAWSQYUNM
3/10/2016,92,DAPEL8I6B
9/20/2016,91,DAARXFTCQ
10/10/2017,90,DAR3DBL78
11/8/2017,94,DABYBRBUR
12/20/2016,95,DADZ0XWQT
10/20/2015,95,DAALHIVOL
6/1/2016,97,DACQJGEBD
9/22/2017,99,DAWCG0RGG
7/14/2016,96,DAKO2PF30
3/16/2017,95,DAEWNISWU
2/23/2017,78,DAZISBUFX
9/27/2017,90,DAQYA23XC
10/16/2017,86,DAENRE9ED
12/13/2016,93,DAWW74BAC
11/22/2016,90,DAPX1OQGL
9/1/2015,96,DAQ01YWQZ
5/17/2016,96,DA25XNQ8R
6/14/2016,96,DA47PDCQ1
3/14/2017,98,DA18QBJTH
7/26/2016,95,DAQVLMZ49
4/11/2016,97,DASFLBAME
8/27/2015,95,DAMYEM7W4
12/8/2015,98,DADUT8D2F
11/7/2017,95,DAUIMX8EI
11/28/2017,98,DAUWHDWLF
5/1/2017,95,DACRFTISI
8/28/2015,96,DAC8UWTUR
5/18/2017,98,DAL8D1JJ8
6/7/2016,94,DAFD9YECY
12/8/2016,92,DAIL37P0W
11/15/2017,91,DAKOVR1U1
5/16/2016,94,DA5E48G0X
12/13/2017,96,DA95D64BG
4/6/2016,96,DAEMA46ZK
10/13/2015,90,DAGUVEHFW
7/13/2017,100,DAFEHEZFM
2/12/2016,97,DA3RY5YBA
7/24/2017,94,DARKYKYC5
8/2/2016,84,DAGBBVFGZ
4/11/2017,91,DA80MVRRV
4/5/2017,80,DAPYBDGNQ
10/27/2016,92,DA0700205
10/18/2017,97,DAMJ8N30J
7/20/2016,92,DAY7P4KP3
6/8/2016,95,DAC3524UL
7/27/2016,96,DA7JOY1DL
12/21/2017,95,DACD3XF20
8/24/2017,95,DAAD8PPHO
8/22/2017,90,DA6RP2DJ0
10/9/2015,92,DAFVL1QSZ
3/10/2016,92,DASOD41ZY
2/12/2016,81,DAD50VNCG
2/27/2017,97,DADDMTU5T
8/16/2017,94,DAZHVDDHK
8/24/2016,97,DALK49XCC
2/8/2017,97,DAS7VADK0
9/29/2015,97,DAVQOAXPG
8/11/2015,90,DASTOQAS1
8/28/2015,94,DAYCUPYES
3/20/2017,91,DADEEUG0I
12/19/2017,99,DAMLOD4ZB
1/3/2017,97,DAYIPBDRY
1/5/2016,90,DAUSESS9S
3/25/2016,83,DAU9YAH28
6/9/2017,84,DALUM9UMD
8/30/2017,96,DAN7NVD3L
6/20/2016,90,DAIS5A0KI
2/24/2017,93,DA80OKPPE
9/29/2017,98,DAX35A90D
3/16/2017,98,DASOMN2OR
10/27/2017,93,DAUSRFWWU
7/28/2015,93,DAU8RY0WB
3/17/2017,96,DAVGY9NIC
6/1/2016,97,DA6O06BVN
5/5/2016,91,DAVZBTRXE
11/15/2016,99,DADMZGKDU
1/14/2016,90,DACC6F3BM
3/8/2016,93,DABJAQSSG
9/21/2015,90,DAVND4QRK
4/10/2017,95,DA5EN4LEK
11/16/2015,97,DAERAIGY7
11/6/2015,90,DAICD9H1M
2/11/2016,96,DAZUFFE9K
4/18/2017,90,DAGT3QSTH
1/26/2016,95,DAPCA6YBK
1/15/2016,90,DANQNVWVJ
1/12/2017,98,DARKSUVJL
4/13/2016,92,DAM29H9SF
8/12/2015,90,DAE24SCIF
10/19/2015,95,DAVZ4OCYI
1/3/2017,95,DAGRMMPVV
8/29/2016,90,DA9RFJWDQ
9/27/2016,90,DASANQTQ5
8/30/2016,94,DAEWHYUS1
2/2/2016,92,DAJWZVIRQ
8/24/2016,92,DAIASDRKF
4/8/2016,92,DALGYQYGM
11/18/2015,90,DAWN5JAHH
7/27/2017,94,DAOXHNZNN
5/20/2016,90,DA8SF04DB
5/17/2016,96,DAFBIK0I9
4/12/2017,98,DAUI8MAOJ
12/9/2015,99,DAZ5JPB05
4/20/2016,93,DAQYBUU04
1/4/2017,98,DA0RHRA0J
7/26/2016,92,DAIGDBQ0K
9/15/2016,90,DAIXYOIEA
1/31/2017,97,DA0768166
8/16/2016,93,DA3XX3DFF
2/16/2016,94,DAXOVMMSQ
11/1/2016,93,DAU5LFFQF
2/24/2016,97,DA3KMH60Y
7/20/2015,98,DALZJS8HK
3/18/2016,94,DADCDG0JL
11/27/2017,91,DAFCFN9BX
11/29/2016,90,DAGDVAO9I
2/22/2017,92,DAPEB6ZGT
6/15/2017,96,DAQKYF99U
11/21/2016,92,DAZFF0S6I
4/12/2016,91,DAFDFWLQD
2/8/2017,94,DAH30RXYE
4/11/2017,94,DATQBTSNN
11/9/2016,97,DAA095SIQ
9/21/2017,86,DAU0K3P3V
5/12/2016,91,DAIPIH0SX
9/30/2015,95,DAV5QUE99
7/19/2017,95,DARFS1GJL
3/8/2016,94,DA7EZOXBI
8/3/2016,92,DAV7YNO0M
12/7/2015,95,DAEDBMRRO
7/12/2017,90,DAQ6TAAX6
1/26/2017,85,DA014RQ5K
10/13/2017,91,DAWUPPF0B
7/27/2015,95,DAIZPZHHK
1/6/2016,92,DAGUJN3FT
4/27/2017,98,DAGOYMBG0
7/25/2017,98,DAX3HR90D
8/3/2017,99,DAKIL0WOB
8/17/2017,93,DAGINHKBG
4/20/2016,97,DATUAEV0I
12/19/2017,98,DAZGGA5D1
10/28/2015,93,DAR5BTO0B
7/11/2017,90,DAVAEQ50V
8/5/2015,96,DAWBFKXPG
2/4/2016,97,DA9TSD4IW
10/13/2015,91,DAVQT9QH8
1/21/2016,92,DAJDDDVYQ
1/19/2016,97,DA0WOO9XQ
8/23/2016,91,DAGMMNIPV
5/12/2017,90,DA10DAAOZ
7/19/2016,94,DAMAKXJ6I
3/15/2016,94,DAKK0USJS
2/23/2017,93,DAQ8RZ7MQ
1/13/2017,96,DAVJSOGLL
7/20/2016,97,DADI1CQU4
9/4/2015,98,DAMSBV9S4
9/6/2017,94,DAVOKC4E9
5/11/2016,81,DA9U8KIR6
12/15/2015,90,DANRHN4HB
9/23/2015,92,DADSPQ2YX
8/3/2017,90,DAJN1BAUR
5/3/2017,90,DAX2DQOM0
1/21/2016,96,DADFJ8AWW
6/22/2017,80,DAZUNOVRK
8/18/2016,98,DAKTTOJGG
6/20/2016,80,DAUVX0K80
8/9/2017,90,DAH3O8M08
8/5/2016,94,DA0FAPTQN
3/9/2017,92,DA8XEIZ6O
8/6/2015,95,DAV77HU7W
7/11/2017,97,DAQ8WZGFX
6/13/2017,94,DACG5U10Q
12/17/2015,93,DAVOWASI5
9/20/2017,93,DARNTISQ4
10/20/2016,97,DAVNWKTJX
5/19/2017,97,DAMUZR0KG
12/7/2016,91,DAPGFIZO7
3/29/2016,93,DAMZMF6FK
12/1/2016,93,DA1JQVN1V
10/13/2017,99,DAIY8ELKP
11/28/2016,97,DAI0BQ7N5
10/5/2017,94,DAD1V0JOW
6/7/2017,95,DAQIZKMNC
9/10/2015,97,DAFWWAMRY
9/30/2016,94,DARPBJEME
7/28/2015,91,DAOGGBVPI
8/29/2016,94,DAPCKKAF9
1/30/2017,97,DAVPVQCBO
9/1/2016,94,DAB07N06Q
7/22/2016,97,DAPF2IEGY
7/20/2015,91,DAOCPC7OC
12/6/2016,95,DAQLHPRK0
9/12/2017,93,DAGTD0REX
8/30/2017,95,DATQHHWPX
12/14/2016,92,DAUNH4JWI
8/11/2016,90,DACXPAT8E
12/1/2016,94,DAQGHLIJ0
5/12/2016,95,DA0BN0873
8/11/2015,96,DAN7QGNRN
7/17/2015,90,DABINAT0T
3/30/2017,96,DABFDZQDT
5/4/2016,100,DAICQOYH0
10/9/2015,92,DAVUCMX0Y
6/30/2017,93,DAZ60Z1Q0
10/20/2016,94,DATW7KTCV
7/13/2017,96,DA1SZHO7F
8/3/2016,98,DA5RZZN0D
9/14/2015,92,DAJILUN5X
9/25/2015,95,DATUWSEK6
2/28/2017,94,DAISUMWHE
1/4/2017,92,DAOCWZZYI
2/3/2016,98,DAT544KDH
12/20/2017,95,DA40JYXBE
10/11/2017,91,DAVSQVFE0
10/16/2015,91,DA6MVBCBZ
7/21/2016,91,DAMUFEYV1
12/26/2017,91,DAS00YN0T
12/8/2016,91,DAM9JYRQS
2/15/2017,92,DA1CSBCVM
12/12/2016,94,DAOTABO05
7/12/2017,92,DA2YFPAD5
12/1/2015,95,DAJQHNXHO
7/12/2017,90,DAYYT4S7X
12/20/2017,95,DA4FLYOPX
6/7/2017,90,DAAJ9QYQF
2/2/2016,90,DA7XKUDDR
9/22/2016,96,DAFAPZUF8
2/17/2017,98,DADSPYMDT
12/3/2015,99,DAFSQ0GEU
3/30/2016,94,DAOEMSQZS
5/3/2017,94,DACYI6DC2
5/18/2016,90,DAMJ6BKAK
3/23/2017,90,DABSO0BNQ
9/27/2016,94,DATE9PR5C
7/20/2017,90,DALV0ST1V
12/16/2015,99,DAXWWCTXV
8/25/2016,97,DAROWGTBB
3/15/2017,96,DACC0VMLX
3/9/2017,90,DA0F0IZKO
12/10/2015,93,DANZPKAOD
2/7/2017,95,DAWJURPIP
3/28/2017,95,DA9QIKVUM
4/11/2016,93,DALHCY0BX
4/7/2016,93,DAVRYQ410
10/27/2016,95,DABY38MQB
5/5/2016,98,DA9QG0ZUX
1/4/2017,95,DAF0RQTDF
6/2/2016,97,DAXW66DGS
12/27/2016,93,DAFEWII0Q
8/17/2017,90,DAJXXYDCS
1/12/2016,98,DAC1PRUBL
11/1/2017,95,DAOZWPTPR
12/1/2015,94,DASOOQ8M3
9/13/2016,94,DAKHGEX1N
1/20/2016,98,DAQDDPFXZ
5/2/2016,90,DAED1TCIV
3/22/2017,99,DAPNM2R9U
9/1/2017,92,DAIEWYRJX
8/19/2015,91,DAZKDYSSH
4/10/2017,90,DANLWQFYS
6/5/2017,95,DA4CX0QFU
2/2/2017,96,DACDEFZFA
9/22/2016,94,DAZLNQSJ3
4/24/2017,96,DAZ0Y0RLK
6/13/2016,94,DAUGGE0QI
3/23/2017,90,DA0OGZLGA
6/6/2017,96,DAANCEXCR
9/1/2016,93,DA8W5WBCN
10/15/2015,93,DAJ4UJWIT
8/16/2016,91,DADZNBKYU
10/16/2017,97,DA9ZTYQEY
7/12/2016,96,DASSWJ31S
10/6/2016,93,DAZ1M6WKY
8/27/2015,93,DARSSXZB0
1/29/2016,94,DAXACIOUA
12/15/2017,92,DAJTU8EDR
5/17/2016,95,DA8U5383Q
6/21/2017,90,DA9JYJXBR
1/26/2017,95,DAETOTY63
6/15/2016,84,DAXZ60M6T
10/17/2017,93,DAFDHFS5U
11/1/2017,91,DATNBV7VS
9/20/2016,91,DADQ9LGFV
4/6/2016,90,DARZTLSSE
7/5/2016,95,DAHCBUFTN
5/2/2016,94,DAB45HX9A
12/13/2016,94,DAKSQKIFY
4/17/2017,99,DALOECLEZ
8/10/2015,93,DA095AXE7
10/17/2016,92,DADBBCECB
10/27/2015,96,DA1FSXOPY
2/24/2016,95,DAWHGFGMB
10/6/2015,95,DACMFE39U
7/11/2017,91,DAZ0M0JGJ
1/5/2017,96,DANCBOIOQ
9/12/2016,91,DANB0C08L
10/27/2017,95,DAYOB3QUJ
10/12/2017,91,DAZTQO40O
5/3/2016,95,DAUYH0SQA
11/30/2017,92,DAOTAB7WE
10/31/2016,91,DATY713MP
12/8/2015,97,DAHDMDQBT
10/20/2015,98,DATGLR9BI
9/29/2017,93,DAA0KM516
12/7/2017,95,DAAHNGMCE
1/3/2017,96,DATTS90YD
8/10/2015,97,DA011LITZ
6/19/2017,91,DA0QNF90S
9/28/2015,90,DAZ9CHEYR
3/7/2017,94,DAUJ5QPMX
10/18/2016,90,DAIU9YUII
12/7/2016,90,DAPCV04NJ
10/21/2015,97,DAJRFNYPE
5/11/2017,96,DAJMTGMTR
5/19/2016,95,DACLMFI1V
4/13/2016,95,DARNKZJFV
8/11/2015,95,DA5S9SGFD
10/10/2015,100,DAOLKG64T
7/26/2016,95,DAFR0DF9V
8/26/2016,94,DAVVBR2MH
1/4/2016,90,DA0A8YYNK
8/8/2017,92,DAGVHOGG0
4/28/2016,91,DAKN0J10U
1/12/2016,94,DAW0NWZZE
7/12/2016,90,DAVGGLWJH
12/20/2016,94,DA1HWP7PE
3/8/2017,91,DA1BUSDMJ
3/23/2016,96,DAJNWAWUR
10/26/2017,98,DA53QHDBL
2/4/2016,93,DA0497238
7/14/2016,99,DACKDXR0H
4/27/2016,81,DA00ZWVX0
12/17/2015,96,DASQTGJZZ
2/16/2017,94,DA4M4DTTC
8/3/2017,82,DA0912426
11/3/2015,90,DAGXK3C52
3/2/2016,90,DANQX9YYE
3/28/2017,93,DAEBVLQ98
4/5/2016,94,DAOSA0KZR
10/11/2017,97,DA0GLI4ZO
11/8/2017,96,DAMXHK8HH
11/3/2015,91,DA2ECMRDK
6/1/2016,94,DA70MBTR0
2/4/2016,98,DAQQV1G7E
11/23/2016,91,DAYPP4SHM
1/18/2017,96,DAOGK30V1
4/22/2016,99,DAON8MTPP
2/8/2016,94,DAFW2W01V
7/16/2015,93,DAOQZ8RNJ
8/28/2017,96,DA2DYAWCO
10/17/2016,94,DANWRL00T
5/10/2017,92,DA7MZFYBZ
5/3/2017,95,DAYMDSDAV
9/27/2016,93,DAXCIXUGZ
2/25/2016,96,DAKEPFBQL
2/21/2017,96,DAL2S0FTU
10/7/2015,94,DA5UTT6QG
1/9/2017,90,DASCUCMAZ
3/24/2016,100,DAO2FU58V
8/31/2015,96,DA14AZIW1
8/10/2017,96,DAR8ZPQDN
8/16/2017,95,DAEJ0SXT4
12/9/2015,99,DAL0YKEYN
1/25/2017,91,DA8PQWEAX
4/7/2017,98,DAMJ0QDLZ
3/30/2016,98,DAU9KEBLV
10/30/2017,98,DA40OV2ES
1/31/2017,90,DAPZ7X2KN
12/2/2016,94,DALECUOZW
2/18/2016,91,DA2FEKNXP
3/9/2016,93,DANOK0WMJ
12/11/2017,90,DAVHFU86D
11/24/2015,97,DAIPE1GWO
10/11/2017,98,DAMNOIIYU
7/29/2015,90,DALLF6C01
5/12/2016,97,DAC01KDPJ
10/24/2016,85,DAVI0YOE8
2/8/2017,93,DAYYKWCTM
6/5/2017,97,DAK30PABO
12/29/2015,95,DA0PBLSVI
8/15/2017,91,DATCP21UU
3/13/2017,100,DA4FXKAG8
9/1/2017,91,DAYE0ZGOS
10/20/2016,92,DAKKPEJLA
9/22/2015,98,DAPK5GFTC
3/1/2016,97,DAOHWGMBL
4/1/2016,94,DAQUBRJ1Z
8/25/2015,93,DAR8O4KDB
10/18/2016,94,DA8FAY7H6
4/8/2016,97,DAP7IIYPL
7/7/2017,97,DAVJEDSY8
8/27/2015,96,DAJKOZVQF
3/24/2016,97,DA0533043
6/21/2017,96,DATYSWO1X
10/25/2017,92,DA90E98WS
11/1/2017,91,DAW0KAHUD
4/11/2017,97,DAM57WRH8
3/17/2016,90,DAERY5LIQ
8/25/2016,93,DA18B0ZVN
12/21/2017,97,DA1YG6K9G
12/13/2016,95,DAZHKKETZ
11/17/2016,93,DAXR6P0HT
12/13/2016,94,DABIUXJBA
6/26/2017,94,DAS0BUXZM
8/25/2016,97,DAEYJHHIL
11/4/2015,93,DAA50FRYR
11/16/2016,93,DATQN0QRO
11/30/2017,95,DA3VN8SEN
6/6/2016,100,DA04WXVQP
2/29/2016,95,DA5PWR7FX
12/9/2016,90,DA2LWSOYS
10/5/2017,93,DAXWBAETG
9/15/2016,91,DAPIOIEKJ
10/24/2017,93,DA0THWAB4
6/15/2017,91,DA289LJOO
2/10/2017,94,DA8U0QC71
9/8/2016,87,DABZZ0GZV
2/3/2016,97,DAPBMBSJO
1/26/2016,97,DAKJVWZ8G
1/25/2016,99,DAVZJ6OT6
11/20/2016,93,DAWO2O4EZ
7/22/2015,100,DA5WEZHAF
12/18/2017,93,DAXSGXQIG
7/20/2016,95,DAXYR6Z64
8/30/2017,94,DAQKGBHZQ
11/20/2015,93,DATQNB56T
4/13/2016,93,DA5A5YOUJ
11/14/2017,97,DA8L1NKRK
1/5/2016,94,DAPBKKA7O
11/17/2016,93,DAJPAZKKZ
11/14/2017,95,DA8G4KFQP
9/22/2016,91,DAY8006LA
9/13/2017,95,DA3ZOQNIF
11/9/2016,90,DASFFIPJO
